"V1","V2"
6.12626369354118e+29,0.880017746748312
6.33707130511732e+29,0.968872914785348
5.87045148250653e+29,0.8051291074901
5.19765622687232e+29,0.820791925143694
5.6413153464947e+29,0.908094431029806
5.86868053480867e+29,0.773717528930819
7.08553914020231e+29,0.968412180029155
6.1945859886409e+29,0.82003205529713
6.03037760121783e+29,0.896609736110606
5.38110188985963e+29,0.863559662327449
5.60636873039019e+29,1.00919451612751
6.38345587130805e+29,0.992915735547395
5.4182803976346e+29,0.91382690027673
4.91922599284773e+29,0.686452284382298
5.87925794669542e+29,0.897098389125676
6.01813203812696e+29,0.836523846029289
6.07960951120239e+29,0.887896220319937
6.42953875372712e+29,0.97956914217361
5.758809519804e+29,0.936078680480124
5.74825393985515e+29,1.08911724173439
6.84979850110146e+29,0.960521832838692
5.20772526986737e+29,0.730847483489732
6.1578440210222e+29,0.862787450885843
5.40158397424295e+29,0.762467939913051
6.86388797639064e+29,1.09907435084794
6.44445263349701e+29,0.814462196338274
5.62354036587972e+29,0.873718160593685
5.46393200059073e+29,1.02760303807265
6.56316689928337e+29,0.821739414474279
6.04072026768334e+29,0.822519319213265
5.60336703929205e+29,0.739614970026356
5.90901744166283e+29,0.828830205016661
6.02680188946867e+29,1.01674047082408
4.97812983045973e+29,0.827830841668777
6.5853740627146e+29,0.820059580095683
6.26458807758517e+29,0.827429446027467
6.14462815091075e+29,0.91478179748026
4.89687975991152e+29,1.05787289339851
6.3034711468996e+29,0.926360568515718
6.12947834155625e+29,0.851024455759306
6.829824460823e+29,0.878642862730215
6.16733971964705e+29,0.865800316483378
5.65520543740645e+29,0.863669754003772
5.74695268196845e+29,0.835376786486695
6.17001707212119e+29,0.962157948234876
6.27972708353691e+29,0.850247941899032
5.91677106537829e+29,0.968210234958351
6.06945853732085e+29,0.810525234471069
5.18688160967173e+29,0.943334043406614
5.4885813391581e+29,0.906671984626937
5.47166673022649e+29,0.816885392623915
6.12431729553104e+29,0.959130069479558
5.52268021151171e+29,0.89416262559758
5.62947310948412e+29,0.870849889526788
6.16379962179446e+29,0.898887038314596
4.8643393797792e+29,0.939561604357219
7.03131909585947e+29,0.903904838949938
5.68081654864777e+29,0.930967256075475
5.51965712433499e+29,0.862037490365873
5.74493095326712e+29,0.8028979736325
6.13697408000698e+29,0.864648867890104
6.39780899053134e+29,0.952472163954214
6.20083611807523e+29,0.968401257057756
5.51246638512676e+29,0.943955207135104
8.50629589970125e+29,0.932122741797475
5.38720353278418e+29,0.866497788950942
6.67558670084124e+29,0.925415315323173
5.81001814737931e+29,1.01487983539504
6.62744294721804e+29,0.998587037308699
6.81844131140146e+29,0.912147363528405
6.76919841815982e+29,0.926791633644456
5.4761370865899e+29,0.877382170479189
6.41708172704983e+29,0.864409475214763
5.94543199470083e+29,0.886625823419652
6.00232751349532e+29,0.849696549959712
5.66859616497116e+29,0.806126195462523
5.43700612726739e+29,1.01064921783929
6.65424633670503e+29,0.875802693350115
5.62904139246752e+29,0.895471686992857
5.61015097576113e+29,0.816649597474983
5.2713347091325e+29,0.857479591445244
6.16672209796525e+29,0.896624363078188
6.72517779822768e+29,0.928794691855752
5.58862820230475e+29,0.909859049743624
5.2502660304439e+29,1.0002979665296
6.23062945475004e+29,0.84787760645442
7.46545304254075e+29,0.976433512859153
6.64097005425063e+29,0.975368329450431
5.902974230959e+29,0.767732590522038
6.13442747405982e+29,0.823241038320334
5.50394523295667e+29,0.884935988626452
6.74083016635399e+29,1.10866826806629
6.815411416002e+29,0.847037960379648
6.59366124559948e+29,0.980797489205217
5.826501780246e+29,0.98025805960082
5.27812731015841e+29,0.872539330300869
5.15758204879994e+29,0.858456208609869
5.94093560788642e+29,0.945678196493776
5.00011881900323e+29,0.854752234924131
5.87884654031085e+29,0.885767764701529
5.13590453949128e+29,0.82503280619723
4.92732265691532e+29,0.810431070031802
6.57986612158091e+29,0.893901925779111
5.56996461994746e+29,0.90325693482117
6.92734634942807e+29,0.898136968262731
5.45927086904052e+29,0.964684282378597
6.23731687265538e+29,0.792202069538921
5.9390485485151e+29,0.966344465526912
5.91672414263294e+29,0.855064397764248
5.50299257184778e+29,0.887676565955863
6.23188373256902e+29,0.734431129072016
6.12171478004004e+29,0.947019139608167
5.65043422863221e+29,0.883395002954647
5.83757856024872e+29,0.830061016869462
5.80855804448927e+29,0.903925240543212
6.20658059772415e+29,0.866798307279206
5.96329867406925e+29,0.849074413204763
6.23419079845425e+29,0.862617342492066
5.66380135310711e+29,0.855326321062474
6.54919960480414e+29,0.937317727471155
6.16225085315159e+29,0.829730512334986
5.93982037131215e+29,0.886696357734138
6.3873587408081e+29,0.950302983242575
5.62112569251154e+29,1.08096759073626
6.01949773139301e+29,0.862367436265951
7.12446803792844e+29,0.87709651724369
6.02956654452171e+29,1.03965627326998
6.33652045682163e+29,0.865919878607821
6.39394073487088e+29,0.835152959510028
7.48444697062422e+29,0.887238854134598
5.67416831972418e+29,0.794253837682182
5.90892815181114e+29,1.03457256158253
6.51448464230714e+29,0.75204343355937
6.00959069955898e+29,0.81077316583969
6.16102865823556e+29,0.952590809905531
6.7572534502073e+29,0.944658927819202
6.03587580551665e+29,0.847206772557525
6.45342187831146e+29,0.785265300848348
5.48933043667379e+29,0.889227160950701
5.96328008616574e+29,0.82291927421688
6.06318245634271e+29,0.856995349940559
6.67826119779224e+29,0.847472825269047
4.98068411639559e+29,0.933195624337483
5.55612363586621e+29,0.784705351347196
5.30272546662642e+29,0.883412426185035
5.43670352535333e+29,1.01006941178747
5.2173225054989e+29,0.859321951111392
5.92291323358005e+29,0.892283449700825
5.79271593490187e+29,0.848224715072969
4.77245815090287e+29,0.769082893042541
5.4641953982741e+29,1.00530755148151
5.50513531753098e+29,0.939847774317917
4.9669447855834e+29,0.823410350693384
6.83204852526131e+29,0.879395820950759
6.54042017693095e+29,0.98399075807058
5.68017255556925e+29,0.892718905266942
5.87173337788428e+29,0.90872638241041
5.90579990179615e+29,0.980784728344439
5.59502571579355e+29,0.844320707570807
5.64168063422204e+29,0.798318715320348
5.21170006261014e+29,0.834913362250717
6.15121893231124e+29,0.886015418893148
5.46247325145008e+29,0.794729858928096
6.2043092363018e+29,0.876533215645118
5.77703744993576e+29,0.902440490976588
5.6616707563496e+29,0.809116513995952
5.40812274262104e+29,0.901344585159207
7.167223160338e+29,0.846808647891741
4.88561079256915e+29,0.89136577752869
4.48794744893351e+29,0.931172609670309
5.46666143998652e+29,0.928892953507503
5.81272721159189e+29,0.786728240387398
6.63967290511661e+29,0.918136143891025
5.5592412978552e+29,1.02528336027332
5.4768681567073e+29,0.801149571914636
5.01774774637396e+29,0.760947395364691
5.87888349415079e+29,0.986736341288932
5.88656945314446e+29,0.783324445532066
5.59748386748594e+29,0.858611226781588
7.11572224319187e+29,1.01174190974406
5.25992025021168e+29,0.865794164185971
5.92432305700847e+29,0.942191488320278
5.99439073097172e+29,0.850240949987014
5.49244876362339e+29,1.09728038095069
6.13881046436702e+29,1.02749238970942
5.29012371676304e+29,0.875348837594414
6.39772881014768e+29,0.848959675547021
5.97656712852274e+29,0.758689111291173
6.3797645216123e+29,0.8809335966712
6.01747869564217e+29,0.895701765088352
6.59659429271426e+29,0.908103857622946
5.47779608644454e+29,0.808183062467859
6.69456458614588e+29,0.852171411376543
6.17978338332947e+29,0.839000791617902
6.21255380509807e+29,0.92269874968617
5.27336263946102e+29,0.82415197237658
6.01879022116132e+29,0.863977016393385
6.15187342672199e+29,0.82404538358032
6.55779206164062e+29,1.02212885067421
5.38645760043446e+29,0.856929073143002
6.40784564510004e+29,0.845103129447962
5.64272345238497e+29,0.783482158141051
5.91885917262213e+29,0.837546552264956
4.89079112008602e+29,0.788127486066163
5.14155154946591e+29,0.798024421468018
6.07929516781906e+29,0.931455311569037
6.05797377522109e+29,0.887011720860945
5.93254073660606e+29,0.868960251899231
6.39942318789647e+29,0.877424770534337
7.29103717948465e+29,0.962588640394675
6.1107990464572e+29,0.92607210271448
6.68040841496001e+29,0.926811538912745
6.69872458103244e+29,0.877240013822524
6.72577901482436e+29,0.980697899426904
6.19342313267959e+29,1.02795226573359
6.47494754202702e+29,0.961285415258195
7.31006355569859e+29,0.81432450032061
6.88655153118822e+29,0.999099735605518
5.78241155798748e+29,0.866669370870857
6.37486488089302e+29,0.879817364596161
6.61812067727638e+29,0.887435749848716
5.30609004679892e+29,0.912179881552919
5.24157135318189e+29,0.808376371549719
6.40911512357232e+29,0.852255701338319
4.92984068951912e+29,0.963319774957097
5.84336793670973e+29,0.923863140006868
5.84265237115484e+29,0.921703307143966
5.65205390630582e+29,0.8714977533891
6.23427549019278e+29,1.01098941543197
7.24449948659251e+29,0.998854518846176
7.30272264171513e+29,0.972303401165892
6.22238868223254e+29,0.784782479323493
6.50837022533181e+29,0.830635972363978
4.46139928770855e+29,0.814237255052399
6.58669443287098e+29,0.693076976941455
6.59926479306178e+29,0.931556204143497
5.24410831308913e+29,0.963515133439947
6.06419643895803e+29,0.726856610773843
5.36033306352635e+29,0.854767704706052
5.76821557370234e+29,0.810251123149986
6.0267132629719e+29,0.970858575916436
5.88902408965444e+29,0.767799784381286
6.93190793520564e+29,1.10325190282745
4.91045206631277e+29,0.910927098212657
5.80748646053546e+29,1.04284046568877
5.103367472582e+29,0.712230873000025
5.09533517116164e+29,0.830389060492152
6.83869628738295e+29,0.971464457209471
6.00207434625672e+29,0.781238437412182
6.08427528079232e+29,0.899940563982511
6.17025744138761e+29,0.828240269101442
7.46618076968563e+29,0.868085010524752
6.23985431036083e+29,1.00011128058369
6.28989892985969e+29,0.969622144194825
5.08508478996169e+29,0.844956520432588
5.93937198785705e+29,0.991109092447585
6.7810137679488e+29,0.99949777617996
4.8948282567108e+29,0.840936842101756
6.47675496669882e+29,1.00373701493394
6.4925356330413e+29,0.979289636136999
5.11724077151999e+29,0.72914641073448
5.37943301187753e+29,0.806689982934391
6.19501090615271e+29,0.921034411076612
6.13519346686553e+29,0.917427283264152
5.93017286513903e+29,0.945750580121092
5.98722151412989e+29,0.691045454824628
4.5987462986092e+29,0.772495647170617
6.35329119734673e+29,0.928248637205034
5.98519748611876e+29,0.999356163982485
6.11025236842807e+29,0.805146352202687
6.23899404952049e+29,1.06297160717588
5.4121940616739e+29,0.939149629038865
5.44045535757503e+29,0.849704334097341
6.61119244072089e+29,0.880435518454801
6.67531765459631e+29,0.742439260026666
4.6643722578718e+29,0.905128879164005
6.3723397083179e+29,0.885212014056548
