RTP-BZ-400-05,Volcanos,YoungRift,LithoRef18-1deg,gradient,Trench,TopoI1,Transform,MeanCurvature-TopoIso-corr,Susceptibility-Sz-LitMod-Aus17-Afr,Ridge,binned-SL2013-2deg,lon,lat,Depth2Moho,VP1,VP2,VP3,VS1,VS2,VS3,Hcc,is_land,maxdepth,maxdepth_sd,volume
4.260929107665,260.389892578,230.199996948,56.6851844788,82.8,772.5,-584.648376465,627.799987793,0.0212494519352999,0.0225282433675562,195.199996948,,-65.5,-64.5,26.7,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,22.5745,False,1.4234016887816647,0.48598264655339257,7593.783695278316
4.71587407589,215.002838135,194.800003052,53.216255188,137.0,778.799987793,-180.943862915,589.400024414,0.0258029967546399,0.021415270981375,154.5,3.0,-64.5,-64.5,30.0,6.022930001,6.375132233,6.757653375,3.40913683,3.652534983,3.831068228,29.786,False,0.8606856309263312,0.17768669655535285,4591.718952141302
-1.4993034303175,777.430297852,794.299987793,88.3842773438,140.0,719.0,-4737.51660156,402.399993896,0.0159426595643119,0.036842843052,605.700012207,,-37.5,-64.5,12.8,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,7.2308,False,0.8422555317630265,0.17015846231991935,4493.395205842773
-5.6977900266675,1375.04003906,59.9599990845,117.230453491,48.8,4233.0,-3777.99267578,3961.0,0.0040386277809731,0.0383854926331,2390.0,6.0,63.5,-64.5,15.5,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,7.7541,False,2.4130879345603273,1.3967288527565542,12873.715098948313
-7.9665122032175,1267.39489746,113.300003052,100.8984375,59.05,4637.0,-3559.27270508,4091.0,0.0015741831873312,0.0226366695715062,2329.0,,74.5,-64.5,14.4,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,7.016,False,1.9949281487743027,0.9545975709705471,10642.851535732416
-4.7726947069175,1297.31286621,50.7799987793,89.4314727783,56.15,4775.0,-3574.32885742,3938.0,0.0030546044372019,0.0231859330087937,2190.0,,78.5,-64.5,13.5,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,6.7639,False,2.097777777777778,1.0555644839506173,11191.549659352399
-1.330293506385,2107.91943359,251.899993896,132.455871582,77.8,5495.0,-1248.83325195,2859.0,0.0003349832096955,0.012615643383475,1662.0,6.0,103.5,-64.5,22.4,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,18.6669,False,1.5147625160462133,0.5503701958173559,8081.189580726219
-1.22850152850175,2152.05053711,286.299987793,129.682571411,97.75,5519.0,-2021.6583252,2813.0,-0.0010577303729947,0.0133015693863875,1645.0,,104.5,-64.5,22.2,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,17.1912,False,1.205927439959121,0.3488254497762183,6433.5684040733
-0.745880791917075,2218.53222656,576.200012207,95.0789260864,55.15,5595.0,-2804.64794922,2486.0,-0.0133515515178472,0.0168765934067687,1567.0,5.0,111.5,-64.5,17.3,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,10.7951,False,2.1357466063348416,1.0941207591982145,11394.111644137058
-1.3350073248145,2038.98144531,673.700012207,84.5313796997,53.925,5308.0,-2733.40063477,2201.0,-0.0107886552438183,0.0159484861651437,1575.0,5.0,117.5,-64.5,16.3,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,10.206,False,2.184173993521518,1.1443009849631287,11652.469566655667
-0.45346674323225,1606.2833252,802.5,141.589096069,56.9,4838.0,-3002.34082031,1723.0,-0.021520545333628,0.0153036210103937,1265.0,2.0,127.5,-64.5,13.5,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,7.8353,False,2.0701754385964914,1.0279692212988611,11044.292426992499
-0.240443199875,1518.24560547,851.099975586,137.927963257,67.8,4746.0,-2367.30761719,1627.0,-0.0213594745844679,0.0127279395237499,1173.0,2.0,129.5,-64.5,18.6,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,13.6788,False,1.7378497790868928,0.7244197370732757,9271.350049168961
-0.214646309615,1474.11889648,877.400024414,128.615386963,70.1,4701.0,-1541.91723633,1579.0,-0.021430018246176,0.0124182819272375,1127.0,,130.5,-64.5,19.6,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,15.2516,False,1.680911680911681,0.677728265192653,8967.587868070834
