RTP-BZ-400-05,Volcanos,YoungRift,LithoRef18-1deg,gradient,Trench,TopoI1,Transform,MeanCurvature-TopoIso-corr,Susceptibility-Sz-LitMod-Aus17-Afr,Ridge,binned-SL2013-2deg,lon,lat,Depth2Moho,VP1,VP2,VP3,VS1,VS2,VS3,Hcc,is_land,maxdepth,maxdepth_sd,volume
-1.01569715142175,225.858901978,22.5400009155,62.5402755737,40.2055217391304,2899.0,129.581588745,2081.0,0.0053620730433611,0.0105920628993787,1583.0,,144.5,-36.5,38.6,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,38.6734,True,2.6215220443956886,0.5629971735177609,26114.314615750136
-0.371706971898525,300.796661377,31.75,57.4573402405,36.2742857142857,2821.0,122.462837219,2012.0,0.0064439525641499,0.0109882332617562,1604.0,3.0,145.5,-36.5,37.7,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,37.3617,True,2.9087208892172653,0.6921892079155313,28975.248403045276
1.29943819343975,464.850769043,13.5799999237,56.3511924744,22.9975,2666.0,628.386901855,1874.0,0.0105377469211832,0.0104661129298631,1657.0,4.0,147.5,-36.5,40.9,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,41.3883,True,4.601204770537937,1.7243436949356592,45834.94128771161
1.94066143036,549.874023438,-30.0,55.2469444275,21.815,2591.0,1187.88720703,1806.0,0.0112641154974763,0.011043227510525,1689.0,,148.5,-36.5,46.9,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,48.0263,True,4.85261111824093,1.9166872844852154,48339.327804066874
2.21636712551,635.842041016,18.8999996185,69.908782959,18.275,2516.0,991.446044922,1738.0,0.0082364758755979,0.012246660771775,1724.0,4.0,149.5,-36.5,38.6,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,39.6826,True,5.790773040816327,2.727887425377204,57684.83594466255
-1.07620919495875,36.0776062012,257.0,131.71635437,106.0,641.400024414,57.6487693787,250.399993896,0.0363977089524239,0.0121821068460062,1665.0,,174.5,-36.5,25.9,6.080603692,6.649665988,7.018598114,3.359804267,3.613815775,3.768220997,25.3774,True,1.6523800976162606,0.22122563769505296,16460.19869495396
2.7333736121625,436.706542969,340.299987793,133.201934814,21.95,3085.0,116.619041443,2547.0,-0.0002119149727512,0.0189721015631281,1640.0,,138.5,-35.5,36.2,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,36.1504,True,4.746846740362812,1.8634333507746257,47889.20622231944
0.14675229787825,308.557067871,197.899993896,120.071861267,45.444,3148.0,105.849807739,2434.0,-0.0016082086751702,0.0100502458517537,1646.0,,140.5,-35.5,36.8,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,35.8936,True,2.301115156497014,0.4373452659985541,23215.11190444873
-1.1542515456685,267.402069092,158.300003052,116.629875183,73.8495,3098.0,83.4318237305,2362.0,-0.0013889581552941,0.0108084388775687,1653.0,,141.5,-35.5,35.7,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,34.7786,True,1.6228486031947527,0.21727187203610393,16372.327921431162
-2.03936702013,252.398849487,160.399993896,113.783332825,51.0042857142857,3014.0,78.9475326538,2292.0,-0.0001985673166925,0.0124431890435687,1662.0,,142.5,-35.5,35.5,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,34.5584,True,2.053339716930367,0.34779291680386,20715.395825280335
-2.394882023335,267.402069092,121.599998474,100.059799194,30.59,2931.0,92.7804107666,2221.0,0.0012747641393802,0.0123113386798625,1675.0,,143.5,-35.5,36.6,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,35.4907,True,3.422211471570544,0.9652219777749961,34525.44391308973
1.59434452653,591.344665527,6.38999986649,64.5421600342,25.5225,2531.0,1180.06640625,1879.0,0.0121911609172799,0.0099727764609293,1793.0,,148.5,-35.5,40.9,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,42.1203,True,4.128615918626207,1.3947623921018029,41652.10084805253
2.1177062988275,673.021850586,34.25,76.9127807617,22.626,2454.0,926.891418457,1813.0,0.0116528615355512,0.0105227504973287,1826.0,,149.5,-35.5,41.3,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,42.2609,True,4.660444743905658,1.7750950322646912,47017.527979334816
6.8425555229175,577.203613281,476.600006104,163.865249634,27.1360714285714,2951.0,21.6225833893,2691.0,0.0053991072159264,0.0166807112400512,1750.0,1.0,137.5,-34.5,38.0,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,37.8348,True,3.819092509277354,1.2137603929774519,39003.20438400004
0.567694645840925,405.168029785,293.600006104,140.794525146,51.81,3044.0,49.9855613708,2503.0,-0.0002713545583534,0.0119338462827812,1758.0,,140.5,-34.5,36.2,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,34.5372,True,2.00801839240994,0.33483735705452594,20507.26751859058
-1.621425777675,374.297698975,268.200012207,139.017730713,66.482,3057.0,101.591995239,2433.0,-0.00376597338356,0.0117909276741687,1764.0,2.0,141.5,-34.5,33.5,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,31.8557,True,1.6111004928910289,0.215698999549076,16453.66841854328
-0.92614478617775,510.609893799,66.9000015259,86.1651763916,21.855,2637.0,239.36114502,2089.0,0.0052688692603248,0.0123242163099249,1843.0,,146.5,-34.5,38.2,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,37.4257,True,4.780025563652925,1.884577603232964,48816.91489981147
2.46212530136,725.432495117,50.0499992371,79.0688476562,13.5,2396.0,946.177490234,1890.0,0.013404833488168,0.0113767326110937,1930.0,3.0,149.5,-34.5,40.8,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,41.7383,True,7.746207987132353,4.930233554163062,79109.6137601194
2.59965366125,804.286437988,137.699996948,91.3318786621,24.0290909090909,2317.0,773.008911133,1826.0,0.00940153593198,0.0070328916481225,1964.0,,150.5,-34.5,35.4,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,34.4492,True,4.367651135700024,1.5668384844277508,44605.46308053478
3.44038516283,146.830993652,801.299987793,53.1626319885,28.9,113.5,228.727249146,2071.0,0.0082311836816368,0.01602094987175,1350.0,,-71.5,-33.5,33.6,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,33.6136,True,3.631208025862069,1.0838529886848989,37523.56691872939
4.1266811490075,60.5658187866,814.200012207,63.4238357544,20.0,205.100006104,1362.70800781,2087.0,0.015031141228972,0.0143580175354187,1390.0,,-70.5,-33.5,41.0,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,42.3336,True,5.231696741293532,2.2530132832157617,54062.42808791457
