"V1","V2"
6.47929306668077e+29,0.263511207659648
5.0984328281887e+29,0.00101113239523362
7.74482208319979e+29,0.0288154295090415
5.38588453418235e+29,0.0608472400360851
5.36611128361457e+29,1.69267904961742
6.28000045102902e+29,1.02533674074242
4.98924895462538e+29,0.98179684250784
4.92273725436145e+29,0.0296176708232037
6.31949387064924e+29,0.283565815126042
5.41657454283556e+29,0.101607148749846
5.67358295896164e+29,1.06082424151005
5.74174016070002e+29,0.219512005175898
4.66771572788593e+29,0.704909596951552
5.49029068938718e+29,0.0280532643228471
5.90835087692878e+29,0.114798014264917
5.48330768560546e+29,0.335450861711225
5.5485732043943e+29,1.43999999441564
6.91306779400909e+29,0.339264818348088
6.5608750225346e+29,1.33379853717891
5.68190315550642e+29,0.356301570159848
5.5533809751508e+29,0.261100071883553
5.3218381458065e+29,0.323347168711436
