RTP-BZ-400-05,Volcanos,YoungRift,LithoRef18-1deg,gradient,Trench,TopoI1,Transform,MeanCurvature-TopoIso-corr,Susceptibility-Sz-LitMod-Aus17-Afr,Ridge,binned-SL2013-2deg,lon,lat,Depth2Moho,VP1,VP2,VP3,VS1,VS2,VS3,Hcc,is_land
-0.9808506965655,423.60736084,1041.0,114.526550293,42.85,1808.0,-4691.67626953,1902.0,-0.015437583886072,0.0364756265189562,1685.0,6.0,-98.5,-66.5,12.7,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,6.748,False
-3.28778284788,337.458251953,795.0,91.3438873291,55.8,1355.0,-4426.49462891,1384.0,-0.011354548297824,0.0369880665093687,1140.0,,-85.5,-66.5,12.5,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,7.1934,False
0.5620899423955,589.70300293,421.5,59.2168579102,65.75,1036.0,-3504.08105469,1010.0,-0.0001939030716314,0.02636504202383,585.200012207,4.0,-72.5,-66.5,17.6,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,11.8691,False
-1.34875562787,844.919372559,970.900024414,111.327896118,74.0,746.200012207,-4716.58837891,620.400024414,0.0005295361761814,0.0371247669681875,705.099975586,,-33.5,-66.5,12.8,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,6.3688,False
-7.8721984624875,1862.86987305,1466.0,118.004859924,51.0,2640.0,-4609.87060547,2347.0,-0.0123346348106879,0.024380599497825,1447.0,6.0,27.5,-66.5,14.4,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,5.9642,False
-2.56082636118,2180.42895508,1046.0,119.151161194,59.05,3155.0,-4520.18701172,2869.0,0.0052938694227496,0.0279154471354562,1641.0,6.0,39.5,-66.5,14.5,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,5.6239,False
-0.53430737555,2193.02270508,946.799987793,118.321350098,53.95,3280.0,-3613.74169922,2996.0,0.0012790891418994,0.0209559141658187,1714.0,,42.5,-66.5,14.6,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,5.4856,False
-9.5708138942725,1504.5111084,-18.5900001526,168.083145142,43.05,4317.0,-1824.13427734,4065.0,0.0068681324180228,0.0133101612445937,2648.0,6.0,69.5,-66.5,21.8,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,15.453,False
-8.300448060035,1489.43774414,-58.9599990845,158.864364624,54.85,4421.0,-1370.38745117,4030.0,0.0064334249868992,0.0108533826423687,2543.0,,72.5,-66.5,21.6,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,15.8343,False
-2.8459502458575,1513.11572266,-74.6299972534,142.929000854,58.9,4618.0,-1004.42962646,3812.0,0.0020000083994816,0.0136428485857312,2353.0,,78.5,-66.5,22.2,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,19.7239,False
7.570997834205,1013.76147461,812.0,136.910873413,68.22,4419.0,-283.440124512,1233.0,-0.010997809339314,0.0191884959349312,880.799987793,2.0,139.5,-66.5,30.6,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,30.0537,False
1.1109975948925,1208.55627441,1386.0,114.788131714,44.0,1075.0,-5055.52587891,798.5,-0.0083421448245644,0.0374927676748562,798.5,,-7.5,-65.5,13.0,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,6.8394,False
-8.250623226165,1378.38037109,47.6399993896,115.079101562,59.8,4562.0,-2929.05834961,4024.0,-0.00053124036187,0.0208656729664625,2402.0,,74.5,-65.5,15.0,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,8.0042,False
1.9844807088375,2174.56225586,447.899993896,102.134307861,43.05,5531.0,-437.20703125,2560.0,-0.0039532791404052,0.0112360127386562,1690.0,,109.5,-65.5,24.4,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,20.951,False
4.6259693503375,1565.60693359,706.599975586,157.004074097,16.9,4869.0,-622.763549805,1732.0,-0.01229238871484,0.0104278562357618,1298.0,,127.5,-65.5,25.0,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,21.6462,False
4.8767461776725,1478.61120605,759.400024414,156.010818481,57.8,4782.0,-529.392700195,1640.0,-0.0136456020921519,0.0104955846909437,1212.0,,129.5,-65.5,25.8,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,22.206,False
4.824759364125,1347.45898438,847.299987793,116.256843567,70.1,4652.0,-500.992370605,1504.0,-0.0151569167152039,0.0102235823287575,1086.0,,132.5,-65.5,27.3,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,23.2314,False
-2.845368385315,817.004089355,692.200012207,83.120552063,55.85,4169.0,-2952.45385742,982.200012207,-0.022226438373328,0.0135981068597056,634.0,,144.5,-65.5,19.1,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,13.4286,False
3.6803421974175,296.51965332,587.200012207,86.2597885132,150.0,3483.0,-3145.93164062,533.299987793,-0.024055739939204,0.0306512357201312,222.699996948,,169.5,-65.5,10.2,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,7.2085,False
3.8522297143925,438.483978271,714.599975586,94.77759552,6.47939,3433.0,-3324.91015625,673.599975586,-0.027038005888468,0.0352819059044125,153.600006104,,173.5,-65.5,10.0,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,6.4996,False
0.679822281003,1246.2052002,1094.0,57.276512146,72.0,3382.0,-2866.08691406,1560.0,-0.0267378480732439,0.0256771157728562,98.5800018311,4.0,-166.5,-64.5,9.9,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,6.9353,False
0.89637702703525,594.893127441,1261.0,115.939025879,72.0,1706.0,-4954.64990234,1852.0,-0.013202659972016,0.0382730269338937,1549.0,6.0,-98.5,-64.5,12.8,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,7.2278,False
3.0016498565675,353.370574951,301.899993896,67.2548141479,90.9931818181818,770.900024414,-630.741394043,697.200012207,0.0118160215392724,0.0249530811561187,284.100006104,,-67.5,-64.5,19.7,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,14.9742,False
3.6621190309525,306.62411499,265.600006104,63.0603904724,119.3375,769.799987793,-504.457733154,662.299987793,0.016477690711616,0.0219801212661125,238.800003052,4.0,-66.5,-64.5,22.9,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,18.383,False
4.260929107665,260.389892578,230.199996948,56.6851844788,82.8,772.5,-584.648376465,627.799987793,0.0212494519352999,0.0225282433675562,195.199996948,,-65.5,-64.5,26.7,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,22.5745,False
4.71587407589,215.002838135,194.800003052,53.216255188,137.0,778.799987793,-180.943862915,589.400024414,0.0258029967546399,0.021415270981375,154.5,3.0,-64.5,-64.5,30.0,6.022930001,6.375132233,6.757653375,3.40913683,3.652534983,3.831068228,29.786,False
-1.4993034303175,777.430297852,794.299987793,88.3842773438,140.0,719.0,-4737.51660156,402.399993896,0.0159426595643119,0.036842843052,605.700012207,,-37.5,-64.5,12.8,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,7.2308,False
-5.6977900266675,1375.04003906,59.9599990845,117.230453491,48.8,4233.0,-3777.99267578,3961.0,0.0040386277809731,0.0383854926331,2390.0,6.0,63.5,-64.5,15.5,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,7.7541,False
-7.9665122032175,1267.39489746,113.300003052,100.8984375,59.05,4637.0,-3559.27270508,4091.0,0.0015741831873312,0.0226366695715062,2329.0,,74.5,-64.5,14.4,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,7.016,False
-4.7726947069175,1297.31286621,50.7799987793,89.4314727783,56.15,4775.0,-3574.32885742,3938.0,0.0030546044372019,0.0231859330087937,2190.0,,78.5,-64.5,13.5,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,6.7639,False
-1.330293506385,2107.91943359,251.899993896,132.455871582,77.8,5495.0,-1248.83325195,2859.0,0.0003349832096955,0.012615643383475,1662.0,6.0,103.5,-64.5,22.4,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,18.6669,False
-1.22850152850175,2152.05053711,286.299987793,129.682571411,97.75,5519.0,-2021.6583252,2813.0,-0.0010577303729947,0.0133015693863875,1645.0,,104.5,-64.5,22.2,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,17.1912,False
-0.745880791917075,2218.53222656,576.200012207,95.0789260864,55.15,5595.0,-2804.64794922,2486.0,-0.0133515515178472,0.0168765934067687,1567.0,5.0,111.5,-64.5,17.3,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,10.7951,False
-1.3350073248145,2038.98144531,673.700012207,84.5313796997,53.925,5308.0,-2733.40063477,2201.0,-0.0107886552438183,0.0159484861651437,1575.0,5.0,117.5,-64.5,16.3,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,10.206,False
-0.45346674323225,1606.2833252,802.5,141.589096069,56.9,4838.0,-3002.34082031,1723.0,-0.021520545333628,0.0153036210103937,1265.0,2.0,127.5,-64.5,13.5,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,7.8353,False
-0.240443199875,1518.24560547,851.099975586,137.927963257,67.8,4746.0,-2367.30761719,1627.0,-0.0213594745844679,0.0127279395237499,1173.0,2.0,129.5,-64.5,18.6,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,13.6788,False
-0.214646309615,1474.11889648,877.400024414,128.615386963,70.1,4701.0,-1541.91723633,1579.0,-0.021430018246176,0.0124182819272375,1127.0,,130.5,-64.5,19.6,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,15.2516,False
-3.3927732110025,1074.89172363,942.0,47.4843597412,28.74249,4307.0,-3358.05786133,1157.0,-0.021285005062816,0.0254555745632437,742.0,2.0,139.5,-64.5,15.5,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,9.3849,False
3.7600112557425,380.901489258,677.099975586,88.9371948242,154.0,3378.0,-3137.18408203,456.100006104,-0.025741449967028,0.0308138616383125,112.900001526,4.0,169.5,-64.5,10.2,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,7.0049,False
0.505751334131,1307.16479492,1174.0,51.6837348938,61.0,3261.0,-2406.06958008,1520.0,-0.029242516234516,0.0230641477974187,7.63000011444,,-167.5,-63.5,9.3,5.639077922,6.036831169,6.817371429,3.18591973,3.410639078,3.851622276,6.8987,False
1.651399970055,399.154663086,399.700012207,82.6532821655,113.033333333333,665.599975586,-3466.44262695,626.700012207,0.0032539717620244,0.0370427165180312,322.399993896,,-68.5,-63.5,14.4,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,9.8005,False
4.676730394365,117.042556763,102.0,53.8684158325,152.0,697.299987793,-201.834152222,444.0,0.022996467426428,0.0139673890662375,29.7099990845,,-62.5,-63.5,24.2,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,20.3984,False
4.0497998595275,76.2209243774,-17.8299999237,53.1152191162,182.276666666667,766.799987793,-847.588195801,334.5,0.0370741806924359,0.0208496376289875,70.2600021362,,-59.5,-63.5,28.9,6.022930001,6.375132233,6.757653375,3.40913683,3.652534983,3.831068228,28.0182,False
-0.20281731896105,213.313903809,164.300003052,102.802314758,77.585,1057.0,-1929.52624512,263.5,0.0119424150884176,0.0144510181271443,269.399993896,,-51.5,-63.5,20.3,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,15.5202,False
-0.6616962105035,750.924560547,727.799987793,63.6787719727,102.0,712.799987793,-4563.23583984,297.600006104,0.018721853271132,0.0373499402776374,572.5,,-38.5,-63.5,12.6,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,7.6602,False
-4.1571589708325,574.440002441,1368.0,107.150642395,52.0,439.600006104,-5040.13378906,295.5,-0.004097679317928,0.0386420569848312,303.200012207,,-20.5,-63.5,12.0,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,6.2866,False
-4.7866945266725,1033.29541016,1544.0,109.168128967,20.9,905.0,-5203.01416016,602.700012207,-0.012050036154704,0.0374140238855125,600.299987793,,-9.5,-63.5,12.3,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,6.1879,False
-5.5848228931425,1156.43676758,219.199996948,115.741241455,52.1,4714.0,-3835.83813477,4160.0,0.0048690587747844,0.0229530795477312,2259.0,,74.5,-63.5,12.8,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,6.2922,False
-0.86332121305275,1223.24328613,83.0,131.202728271,56.75,4923.0,-3092.26928711,3923.0,-0.007971268473188,0.0201044057030125,2042.0,,80.5,-63.5,11.1,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,6.9758,False
-2.705523490905,2259.27026367,469.799987793,117.995140076,85.05,5686.0,-3070.43579102,2701.0,-0.0145132636278799,0.0216495075146687,1497.0,,107.5,-63.5,13.0,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,7.717,False
-3.9799988865825,2180.16748047,787.0,100.7554245,49.2,5396.0,-3144.01245117,2310.0,-0.01713497575372,0.02471560565755,1453.0,,115.5,-63.5,15.4,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,8.8711,False
-6.06169235706,1253.64990234,1125.0,44.7626533508,52.875,4388.0,-3773.52758789,1273.0,-0.0249763930588919,0.0316900543402875,814.5,,136.5,-63.5,14.8,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,7.9863,False
3.510240018365,463.259277344,772.5,97.4745941162,142.0,3273.0,-2576.68334961,395.399993896,-0.02927421353758,0.0244714696891562,19.2000007629,,169.5,-63.5,9.8,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,7.0014,False
2.870337486265,725.82824707,1008.0,84.8949966431,52.0,3182.0,-3476.66333008,776.599975586,-0.026927799656992,0.0314936253707874,112.599998474,,177.5,-63.5,10.8,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,6.9978,False
0.66398280859,1107.0201416,1173.0,60.3550567627,103.0,3073.0,-3586.50512695,1180.0,-0.02024616830052,0.0338963742833562,235.800003052,5.0,-174.5,-62.5,10.7,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,6.8268,False
-1.7038567960275,1096.54321289,1545.0,107.259109497,104.0,2159.0,-5200.55957031,2292.0,-0.0094487555697575,0.0382477217353937,1002.0,,-109.5,-62.5,13.0,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,7.4221,False
-1.2597887218,1076.99499512,1541.0,108.227935791,41.0,2109.0,-5115.99560547,2242.0,-0.0098721756786152,0.0382401843089562,1033.0,5.0,-108.5,-62.5,12.8,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,7.2345,False
-0.497550316155,977.075927734,1531.0,110.699699402,73.0,1958.0,-5065.99560547,2097.0,-0.011056563369932,0.0386268775910125,1138.0,,-105.5,-62.5,12.0,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,6.5584,False
-0.23826564522455,888.794677734,1511.0,109.901634216,87.0,1809.0,-5019.09960938,1955.0,-0.011926638446752,0.0387493306770875,1258.0,5.0,-102.5,-62.5,12.7,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,7.3356,False
0.6531355232,655.650756836,667.900024414,86.9996490479,80.0,658.900024414,-4348.84179688,663.799987793,-0.0032985993660991,0.039357216563075,592.900024414,,-73.5,-62.5,11.9,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,7.1476,False
3.2390081286425,156.134963989,191.0,64.7206573486,6.0,575.400024414,-4462.67529297,399.5,0.0075685260444896,0.0281421402469437,137.5,,-63.5,-62.5,17.8,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,11.8718,False
3.85104137659,55.4065933228,91.4100036621,61.1370391846,69.9,646.400024414,-105.865150452,297.0,0.018317964337768,0.0202993070706812,47.2299995422,4.0,-60.5,-62.5,29.2,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,26.2867,False
3.27936899662,61.092086792,35.2900009155,52.9985733032,484.0,711.5,-1633.92443848,220.300003052,0.029751869514584,0.0210903851548125,5.82999992371,4.0,-58.5,-62.5,29.5,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,26.8992,False
1.562093257905,60.6665916443,9.69999980927,38.7087783813,127.0,827.400024414,-234.677856445,119.800003052,0.035727468281992,0.0181323915603562,72.2399978638,,-55.5,-62.5,27.4,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,27.029,False
0.184713311493625,196.377975464,44.9000015259,50.8429107666,69.9,957.799987793,-2928.59912109,144.300003052,0.02659314610064,0.0242749207536749,153.100006104,4.0,-52.5,-62.5,19.7,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,14.429,False
-0.0188140402315075,246.558578491,68.5199966431,87.2004394531,70.81,1004.0,-3240.79150391,181.0,0.0211184107512319,0.0296740376506875,193.5,,-51.5,-62.5,15.3,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,9.15,False
-0.080009826459,294.576934814,112.800003052,90.6246566772,90.5566666666667,1050.0,-3376.92993164,200.399993896,0.0157662064209679,0.0321994166588437,238.399993896,4.0,-50.5,-62.5,12.5,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,7.3819,False
-0.0165735117625525,340.34463501,161.600006104,61.1155700684,84.0,1097.0,-3393.80029297,230.399993896,0.010735372081394,0.0329210206400625,285.899993896,,-49.5,-62.5,11.1,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,6.1517,False
1.009105607867,731.000610352,570.299987793,63.7927322388,73.6,832.099975586,-3452.05200195,205.0,-0.0050957525847489,0.0346838987898112,665.400024414,,-41.5,-62.5,10.4,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,5.5481,False
